ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2019,9113,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_0,Occupation (ISCO-08): 0. Armed forces occupations,2019,35200,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2019,17376,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2019,18364,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_SKILL_TOTAL,Occupation (Skill level): Total,2019,15571,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2002,18.52,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,29.67,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2002,27.5,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,19.67,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,14.95,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,11.86,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,15.65,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,12.9,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,11.93,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2002,13.16,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2002,20.11,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,31.22,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2002,29.44,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,22.8,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,17.51,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,13.84,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,16.13,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,13.79,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,12.97,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2002,14,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2002,17.11,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,25.79,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2002,26.27,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,17.27,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,14.02,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,10.46,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,10.62,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,10.45,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,10.85,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2002,8.97,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,20.83,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
IRL,Ireland,DA:3107,IRL - ES - National Employment Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,28.7,,,,,T30:182,Currency: IRL - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
