ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value,note_indicator,note_indicator.label,note_source,note_source.label
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2011,5.75,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,3.3,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2013,4.22,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,3.02,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,4.15,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,2.87,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,2.87,,,S5:38_T2:239_T3:100,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old
PAK,Pakistan,BA:538,PAK - LFS - Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,4.93,,,R1:3513_S3:26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,40.39,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,37.61,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,39.53,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,39.64,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,42.66,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,45.05,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,43.55,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,48.08,,,S3:19,Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,46.01,,,S3:19_S5:40,Data reference period: August | Population coverage: Excluding institutional population
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,47.9,,,S3:19_S5:40,Data reference period: August | Population coverage: Excluding institutional population
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2011,45.82,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,46.57,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2012,46.52,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,45.63,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2013,40.61,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,41.79,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2014,43.54,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,42.56,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,43.97,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,42.49,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,42.65,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,48.49,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PAN,Panama,BA:511,PAN - LFS - Encuesta de Mercado Laboral,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,47.38,,,R1:3513_S3:19,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,24,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,28.11,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,25.59,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,25.69,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,27.84,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,28.47,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,20.34,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,35.76,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,28.95,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,38.06,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,30.4,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,32.06,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,25.46,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,33.8,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,33.31,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,36.75,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,29.94,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BX:375,PER - HS - Encuesta Nacional de Hogares,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,31.04,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,28.07,,,S4:31_T2:83,Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old
PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,27.04,,,S4:31_T2:83,Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old
PHL,Philippines,BA:629,PHL - LFS - Labor Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,57.79,,,S5:41,Population coverage: Excluding armed forces and/or conscripts
PHL,Philippines,BA:629,PHL - LFS - Labor Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2006,59.31,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
PHL,Philippines,BA:629,PHL - LFS - Labor Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,57.89,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
